"GTIN","Brand","Category","Name","Weight","Calories/Serving","Serving Size","Sugar (g)","Total Fiber (g)","Sodium","Protein","# of Ingredients","Price"
"85239126325","Target","Cereal",NA,"12 oz/340 g",446,"3/4 cup",25,7.1,116,8.93,NA,NA
"85239126318","Target","Cereal",NA,"12 OZ/340 g",441,"3/4 cup",27.12,6.8,127,6.78,NA,NA
"11110017307","Kroger","Cereal",NA,"311 g",433,"1/3 cup",23.33,6.7,167,10,NA,NA
"11110053275","Kroger","Breads & Buns",NA,"481 g",317,"1 bun",8.33,6.7,567,13.33,NA,NA
"11110911506","Kroger","Pre-Packaged Fruit & Vegetables",NA,"5 oz/141 g",24,"3 ONZ",2.35,1.2,29,2.35,NA,NA
"11110870162","Kroger","Breads & Buns",NA,"26 oz",279,"1 SLICE",9.3,4.7,395,11.63,NA,NA
"11110870179","Kroger","Breads & Buns",NA,"26 oz/737 g",233,"1 SLICE",6.98,7,326,9.3,NA,NA
"85239045855","Target","Cereal","Organic grain free coconut granola","8 oz/227 g",533,"1/3 cup",23.33,6.7,350,13.33,NA,NA
"11110089465","Kroger","Snack, Energy & Granola Bars",NA,"2 OZ/51 g",544,"1 bar",15.79,7,158,17.54,NA,NA
"1110089472","Kroger","Snack, Energy & Granola Bars",NA,"2 OZ/57 g",561,"1 bar",15.79,7,158,17.54,NA,NA
"99482479657","Whole Foods","Cereal","Maple Almond Butter Granola","12 OZ/340 g",467,"1/3 cup",20,6.7,200,13.33,NA,NA
"85239045886","Target","Cereal",NA,"8 oz/227 g",533,"1/3 cup",16.67,10,333,16.67,NA,NA
"85239045879","Target","Cereal","Grain free almond cashew granola","8 oz/227 g",567,"1/3 cup",16.67,10,233,16.67,NA,NA
"85239045817","Target","Cereal","Probiotic chocolate sea salt granola made with organic rolled oats, sunflower seed kernels, semi-sweet chocolate, amaranth, quinoa flakes & chia seeds","8 oz/227 g",467,"1/3 cup",20,10,417,10,NA,NA
"85239045824","Target","Cereal","Organic probiotic maple pecan granola","8 oz/227 g",467,"1/3 cup",20,10,300,10,NA,NA
"85239045862","Target","Cereal",NA,"8 oz/227 g",567,"1/3 cup",20,10,350,13.33,NA,NA
"85239045794","Target","Cereal","Organic granola with ancient grains & seeds and superfoods","10 oz/283 g",467,"1/3 cup",23.33,10,250,10,NA,NA
"85239045831","Target","Cereal",NA,"11 oz/311 g",467,"1/3 cup",20,6.7,283,20,NA,NA
"85239045787","Target","Cereal","Granola made with organic rolled oats, amaranth, sunflower seed kernels, pumpkin seed kernels, flaxseeds, quinoa flakes & chia seeds","10 oz/283 g",467,"1/3 cup",20,10,267,10,NA,NA
"85239045947","Target","Cereal","Double Chocolate Chunk Granola","12 oz/340 g",423,"1/3 cup",23.08,7.7,115,11.54,NA,NA
"85239045985","Target","Cereal",NA,"12 oz/340 g",444,"1/3 cup",29.63,3.7,167,7.41,NA,NA
"11110063854","Kroger","Canned & Bottled Beans",NA,"15 oz/425 g",85,"1/2 cup",0.77,3.8,231,5.38,NA,NA
"99482441845","Whole Foods","Canned & Bottled Beans",NA,"15 OZ/425 g",85,"1/2 Cup",0.77,6.2,77,6.15,NA,NA
"85239098738","Target","Canned & Bottled Beans",NA,"16 oz/1 lbs/454 g",69,"1/2 cup",0.77,3.1,377,4.62,NA,NA
"21130285990","Safeway","Pre-Packaged Fruit & Vegetables",NA,"10 oz/284 g",29,"1 1/4 cup",2.35,2.4,29,2.35,NA,NA
"99482494278","Whole Foods","Cereal","Granola bites birthday cake","5.3 oz/150 g",433,"1 package",26.67,10,333,6.67,NA,NA
"21130119820","Safeway","Breads & Buns",NA,"12 oz/340 g",158,"1 Muffin",3.51,8.8,333,8.77,NA,NA
"21130199105","Safeway","Cereal","Chocolate chunk granola, chocolate chunk","9.2 oz/260 g",455,"1/3 cup",45.45,3.6,273,7.27,NA,NA
"21130139231","Safeway","Breads & Buns",NA,"16 oz/1 lbs/454 g",250,"1 BUN",2.63,1.3,513,7.89,NA,NA
"99482483104","Whole Foods","Milk",NA,"1 Quart/946 mL",50,"1 cup",5,0,48,3.33,NA,NA
"85239271490","Target","Breads & Buns",NA,"17.64 oz/500 g",333,"1 slice",12.12,3,455,9.09,NA,NA
"21130083039","Safeway","Milk",NA,"12 fl oz/354 mL",68,"12 OZA",10.73,0.3,90,3.67,NA,NA
"85239981771","Target","Cereal","Apples & Cinnamon Instant Oatmeal","12.35 oz/350 g",371,"1 PACKET",34.29,8.6,486,8.57,NA,NA
"85239276501","Target","Nut & Seed Butters",NA,"40 oz/1.13 kg",562,"2 Tbsp",9.38,6.2,391,21.88,NA,NA
"85239031612","Target","Breads & Buns",NA,"20 oz/567 g",231,"1 slice",3.85,7.7,442,11.54,NA,NA
"21130184675","Safeway","Breads & Buns",NA,"12 oz/340 g",256,"1 bun",6.98,2.3,465,9.3,NA,NA
"21130185245","Safeway","Breads & Buns",NA,"20 oz/567 g",267,"1 slice",3.33,3.3,567,6.67,NA,NA
"21130120048","Safeway","Breads & Buns",NA,"16 oz/1 lbs/454 g",260,"2 slices",6,2,420,8,NA,NA
"21130119936","Safeway","Breads & Buns",NA,"16 oz/1 lbs/454 g",237,"1 roll",2.63,2.6,447,7.89,NA,NA
"85239078495","Target","Yogurt",NA,"5.3 oz/150 g",80,"5.3 ONZ",10,0,30,8.67,NA,NA
"21130184569","Safeway","Breads & Buns",NA,"12 oz/340 g",256,"1 bun",6.98,2.3,442,9.3,NA,NA
"21130182534","Safeway","Breads & Buns",NA,"18 oz/510 g",247,"1 bagel",5.88,5.9,447,11.76,NA,NA
"21130466641","Safeway","Nut & Seed Butters",NA,"16 oz/1 lbs/454 g",562,"2 Tbsp",12.5,6.2,438,21.88,NA,NA
"21130341177","Safeway","Canned & Bottled Beans",NA,"15 oz/425 g",85,"1/2 cup",0.77,3.8,308,5.38,NA,NA
"21130120383","Safeway","Breads & Buns",NA,"20 oz/567 g",255,"2 Slices",4.26,2.1,426,8.51,NA,NA
"85239007532","Target","Cereal",NA,"1.69 oz/48 g",375,"1 cup",20.83,12.5,354,10.42,NA,NA
"99482415242","Whole Foods","Canned & Bottled Beans",NA,"15 OZ/425 g",115,"1/2 cup",8.46,4.6,323,4.62,NA,NA
"11110869630","Kroger","Canned & Bottled Beans",NA,"16 oz/1 lbs/454 g",77,"1/2 cup",0.77,5.4,369,4.62,NA,NA
"11110834362","Kroger","Nut & Seed Butters",NA,"12 oz/340 g",594,"2 Tbsp",3.12,3.1,0,12.5,NA,NA
"11110791566","Kroger","Nut & Seed Butters",NA,"16 oz/1 lbs/453 g",594,"2 Tbsp",6.25,6.2,312,21.88,NA,NA
"99482446796","Whole Foods","Yogurt","Organic Lowfat Yogurt Vanilla","32 oz/2 lbs/907 g",65,"3/4 cup",9.41,0,56,3.53,NA,NA
"99482452742","Whole Foods","Canned & Bottled Beans",NA,"15.5 oz/439 g",85,"1/2 cup",0.77,6.9,65,5.38,NA,NA
"21130119745","Safeway","Breads & Buns",NA,"24 oz/680 g",233,"1 slice",2.33,7,442,11.63,NA,NA
"21130182503","Safeway","Breads & Buns",NA,"18 oz/510 g",271,"1 bagel",4.71,2.4,471,9.41,NA,NA
"85239049624","Target","Pre-Packaged Fruit & Vegetables",NA,"10 oz/283 g",41,"3 ONZ",5.88,2.4,76,1.18,NA,NA
"85239049051","Target","Pre-Packaged Fruit & Vegetables",NA,"10 oz/284 g",29,"2 cup",0,2.4,76,2.35,NA,NA
"11110037374","Kroger","Nut & Seed Butters",NA,"12 oz/340 g",594,"2 Tbsp",6.25,9.4,203,18.75,NA,NA
"85239045053","Target","Nut & Seed Butters",NA,"40 oz/1.13 kg",594,"2 Tbsp",9.38,6.2,391,21.88,NA,NA
"85239039175","Target","Pre-Packaged Fruit & Vegetables",NA,"7 oz/198 g",152,"1 BOWL",2.02,1,389,7.07,NA,NA
"85239049792","Target","Pre-Packaged Fruit & Vegetables",NA,"32 oz/2 lbs/907 g",35,"3 ONZ",4.71,3.5,76,1.18,NA,NA
"85239048993","Target","Pre-Packaged Fruit & Vegetables",NA,"8 oz/227 g",41,"1 1/3 cup",3.53,2.4,0,2.35,NA,NA
"85239284049","Target","Milk",NA,"0.5 GAL/1.89 L",38,"1 cup",5,NA,54,3.33,NA,NA
"85239045138","Target","Snack, Energy & Granola Bars",NA,"7.8 oz/222 g",378,"1 BAR",37.84,2.7,216,2.7,NA,NA
"85239044582","Target","Snack, Energy & Granola Bars",NA,"5.6 oz/160 g",500,"1 BAR",20,17.5,38,10,NA,NA
"21130182343","Safeway","Breads & Buns",NA,"18 oz/510 g",282,"1 bagel",2.35,2.4,447,9.41,NA,NA
"99482473648","Whole Foods","Milk",NA,"1 Quart/946 mL",38,"1 cup",5,0,54,3.33,NA,NA
"99482439859","Whole Foods","Milk",NA,"1 Quart/946 mL",54,"1 cup",5,0,54,3.33,NA,NA
"85239028094","Target","Milk",NA,"1 GAL/3.78 L",58,"1 cup",5.83,0,62,4.17,NA,NA
"85239164549","Target","Canned & Bottled Beans",NA,"15.5 oz/439 g",85,"1/2 cup",0.77,3.8,308,5.38,NA,NA
"11110787088","Kroger","Cereal","Strawberry cream frosted shredded wheat","16.3 OZ/462 g",350,"21 biscuits",20,10,8,8.33,NA,NA
"21130091003","Safeway","Pre-Packaged Fruit & Vegetables",NA,"14 oz/396 g",24,"3/4 cup",2.35,1.2,0,1.18,NA,NA
"11110032492","Kroger","Cereal","Bite size shredded whole wheat cereal","16.4 OZ/464 g",333,"25 biscuits",0,13.3,17,11.67,NA,NA
"11110883896","Kroger","Breads & Buns",NA,"16 oz/1 lbs/453 g",314,"1 SLICE",17.14,2.9,429,8.57,NA,NA
"21130283439","Safeway","Snack, Energy & Granola Bars",NA,"8.9 oz/252 g",452,"2 bars",26.19,4.8,405,7.14,NA,NA
"21130120239","Safeway","Breads & Buns",NA,"22 oz/624 g",279,"1 BAGEL",9.62,1.9,433,8.65,NA,NA
"85239027578","Target","Nut & Seed Butters",NA,"16 oz/1 lbs/454 g",594,"2 Tbsp",15.62,9.4,203,18.75,NA,NA
"21130299560","Safeway","Pre-Packaged Fruit & Vegetables",NA,"54 oz/1.53 kg",118,"0.067 OF TRAY (VEGETABLES AND DIP)",3.92,2,196,0.98,NA,NA
"11110846921","Kroger","Breads & Buns",NA,"20 oz/566 g",250,"2 SLICES",3.85,1.9,423,7.69,NA,NA
"21130120390","Safeway","Cereal","Seed & fruit granola","10.5 oz/300 g",455,"1/3 cup",38.18,5.5,136,9.09,NA,NA
"21130113675","Safeway","Breads & Buns",NA,"16 oz/1 lbs/454 g",246,"2 ONZ",0,1.8,579,8.77,NA,NA
"85239132388","Target","Breads & Buns",NA,"17 oz/482 g",250,"1 slice",0,5,600,7.5,NA,NA
"21130184828","Safeway","Breads & Buns",NA,"18.5 oz/524 g",258,"1 bun",3.03,6.1,485,12.12,NA,NA
"85239189658","Target","Pre-Packaged Fruit & Vegetables",NA,"12 oz/340 g",47,"2/3 cup",2.35,4.7,12,3.53,NA,NA
"21130152162","Safeway","Milk",NA,"1 GAL/3.78 L",67,"1 cup",5,0,52,3.33,NA,NA
"85239051931","Target","Pre-Packaged Fruit & Vegetables",NA,"10 oz/284 g",130,"1 cup",10,3,190,3,NA,NA
"85239051627","Target","Pre-Packaged Fruit & Vegetables",NA,"12.8 oz/363 g",130,"1 cup",3,2,220,3,NA,NA
"21130152131","Safeway","Milk",NA,"1 GAL/3.78 L",38,"1 cup",5,0,54,3.75,NA,NA
"21130152148","Safeway","Milk",NA,"1 GAL/3.78 L",54,"1 cup",5,0,54,3.33,NA,NA
"21130149773","Safeway","Breads & Buns",NA,"14.11 oz/400 g",357,"2 ONZ",12.5,1.8,393,7.14,NA,NA
"85239173886","Target","Cereal",NA,"11.28 oz/320 g",375,"1 packet",30,7.5,175,10,NA,NA
"21130282494","Safeway","Cereal",NA,"12.35 oz/350 g",371,"35 GRM",28.57,5.7,486,8.57,NA,NA
"21130070114","Safeway","Milk",NA,"64 fl oz/0.5 GAL/1.89 L",58,"1 cup",5.83,0,62,4.17,NA,NA
"21130083053","Safeway","Milk",NA,"12 fl oz/354 mL",68,"1 container",5.08,0,56,3.39,NA,NA
"11110223203","Kroger","Pre-Packaged Fruit & Vegetables",NA,"11.65 OZ/330 g",110,"1 Cup",3,1,280,6,NA,NA
"85239190975","Target","Pre-Packaged Fruit & Vegetables",NA,"10 oz/284 g",24,"1 cup",1.18,3.5,24,2.35,NA,NA
"21130152155","Safeway","Milk",NA,"1 GAL/3.78 L",46,"1 cup",5,0,54,3.75,NA,NA
"21130180530","Safeway","Breads & Buns",NA,"12.3 OZ/349 g",250,"4 bites",1.79,1.8,482,7.14,NA,NA
"21130077502","Safeway","Yogurt","Vanilla light nonfat yogurt, vanilla","32 oz/2 lbs/907 g",53,"6 ONZ",5.29,0,62,3.53,NA,NA
"21130981410","Safeway","Pre-Packaged Fruit & Vegetables",NA,"14 oz/397 g",57,"1/2 cup",10.71,2.9,4,0,NA,NA
"11110223234","Kroger","Pre-Packaged Fruit & Vegetables",NA,"8.7 OZ/247 g",160,"1 Cup",8,2,250,6,NA,NA
"11110223197","Kroger","Pre-Packaged Fruit & Vegetables",NA,"12.15 OZ/344 g",180,"1 Cup",1,1,360,9,NA,NA
"21130280025","Safeway","Cereal","Toasted Flakes Of Corn Cereal","18 oz/510 g",375,"1 1/3 cup",10,2.5,575,7.5,NA,NA
"21130119721","Safeway","Breads & Buns",NA,"20 oz/567 g",250,"1 slice",7.14,0,464,7.14,NA,NA
"21130072453","Safeway","Milk",NA,"1 GAL/3.78 L",54,"1 cup",6.25,0,71,4.58,NA,NA
"21130180554","Safeway","Breads & Buns",NA,"14.2 oz/403 g",255,"1 Bun",1.96,2,480,7.84,NA,NA
"21130180547","Safeway","Breads & Buns",NA,"10.4 oz/295 g",257,"1 Bun",1.35,2.7,486,8.11,NA,NA
"99482409326","Whole Foods","Snack, Energy & Granola Bars",NA,"7.8 OZ/221 g",378,"1 bar",43.24,2.7,230,5.41,NA,NA
"21130134151","Safeway","Breads & Buns",NA,"20 oz/567 g",268,"1 bun",7.04,1.4,507,8.45,NA,NA
"21130175123","Safeway","Breads & Buns",NA,"20 oz/570 g",274,"1 bagel",3.16,2.1,411,9.47,NA,NA
"85239285367","Target","Snack, Energy & Granola Bars",NA,"15.24 oz/432 g",417,"1 bar",25,8.3,125,5.56,NA,NA
"85239285343","Target","Snack, Energy & Granola Bars",NA,"15.24 oz/432 g",389,"1 bar",27.78,8.3,153,5.56,NA,NA
"11110428547","Kroger","Milk",NA,"HALF GALLON/1.89 L",46,"1 cup",5,0,54,3.75,NA,NA
"21130287673","Safeway","Pre-Packaged Fruit & Vegetables",NA,"10 oz/283 g",121,"2.5 ONZ",22.86,1.4,57,1.43,NA,NA
"21130409488","Safeway","Milk",NA,"1 GAL/3.78 L",96,"1 cup",10.42,0,79,3.75,NA,NA
"21130071890","Safeway","Milk",NA,"64 fl oz/0.5 GAL/1.89 L",67,"1 cup",5,0,56,3.75,NA,NA
"99482465773","Whole Foods","Nut & Seed Butters",NA,"16 OZ/1 LB/454 g",NA,"2 Tbsp",6.25,9.4,0,21.88,NA,NA
"99482434885","Whole Foods","Milk",NA,"64 fl oz/1/2 GAL/1.89 L",54,"1 cup",5,0,54,3.33,NA,NA
"99482455804","Whole Foods","Canned & Bottled Beans",NA,"15.5 OZ/439 g",77,"1/2 cup",0.77,6.2,0,5.38,NA,NA
"99482479671","Whole Foods","Cereal","Organic Instant Oatmeal Oats & Flax","11.3 oz/320 g",375,"1 packet",25,7.5,300,10,NA,NA
"99482474393","Whole Foods","Breads & Buns",NA,"15 OZ/425 g",245,"1 bun",3.77,5.7,415,11.32,NA,NA
"99482413767","Whole Foods","Milk",NA,"1 GALLON/3.78 L",67,"1 cup",5,0,52,3.33,NA,NA
"99482452773","Whole Foods","Canned & Bottled Beans",NA,"15.5 oz/439 g",77,"1/2 cup",0.77,NA,81,5.38,NA,NA
"99482430214","Whole Foods","Milk",NA,"64 FL OZ/1/2 GAL/1.89 L",50,"1 cup",5,0,48,3.33,NA,NA
"99482430078","Whole Foods","Milk",NA,"1 QUART/946 mL",62,"1 cup",5,0,54,3.33,NA,NA
"99482483067","Whole Foods","Milk",NA,"64 FL OZ/1/2 GAL/1.89 L",NA,"1 cup",5,0,48,3.33,NA,NA
"99482430221","Whole Foods","Milk",NA,"1 quart/946 ml",50,"1 cup",NA,0,48,3.33,NA,NA
"99482428525","Whole Foods","Milk",NA,"1 QUART/946 mL",46,"1 cup",5.83,0,108,3.75,NA,NA
"99482449667","Whole Foods","Breads & Buns",NA,"24 oz/680 g",NA,"1 slice",4.65,2.3,314,11.63,NA,NA
"99482449520","Whole Foods","Nut & Seed Butters",NA,"454 g/1 lb/16 oz",594,"2 Tbsp",3.12,3.1,0,12.5,NA,NA
"99482497323","Whole Foods","Cereal","S’mores Granola","12 OZ/340 g",429,"2/3 cup",25,7.1,196,7.14,NA,NA
"99482438869","Whole Foods","Cereal",NA,"16 OZ/1 LB/454 g",383,"1 cup",20,10,8,10,NA,NA
"21130130207","Safeway","Breads & Buns",NA,"22.5 OZ/638 g",267,"1 Slice",6.67,0,467,6.67,NA,NA
"21130281121","Safeway","Cereal","Quick Oats","42 oz/1.19 kg",375,"1/2 cup",0,10,0,12.5,NA,NA
"21130118243","Safeway","Breads & Buns",NA,"8 oz/227 g",429,"2 sticks",0,7.1,679,14.29,NA,NA
"21130197194","Safeway","Breads & Buns",NA,"8 oz/227 g",429,"2 sticks",0,7.1,893,14.29,NA,NA
"21130145836","Safeway","Breads & Buns",NA,"13 oz/368 g",339,"2 ONZ",3.57,1.8,821,10.71,NA,NA
"21130149742","Safeway","Breads & Buns",NA,"9.52 oz/270 g",333,"1 bun",13.33,2.2,489,8.89,NA,NA
"21130287666","Safeway","Pre-Packaged Fruit & Vegetables",NA,"10 oz/283 g",53,"1 package",10.53,1.8,0,0,NA,NA
"21130071913","Safeway","Milk",NA,"64 fl oz/0.5 GAL/1.89 L",38,"1 cup",5.42,0,58,3.75,NA,NA
"85239196472","Target","Snack, Energy & Granola Bars",NA,"8 oz/225 g",422,"1 bar",42.22,8.9,0,8.89,NA,NA
"85239051610","Target","Pre-Packaged Fruit & Vegetables",NA,"13 oz/369 g",160,"1 cup",6,3,360,3,NA,NA
"85239285350","Target","Snack, Energy & Granola Bars",NA,"25.4 oz/720 g",417,"1 bar",25,8.3,278,5.56,NA,NA
"85239040881","Target","Snack, Energy & Granola Bars",NA,"5 oz/140 g",357,"1 strip",71.43,7.1,0,0,NA,NA
"85239041154","Target","Nut & Seed Butters",NA,"28 oz/794 g",594,"2 Tbsp",3.12,12.5,0,21.88,NA,NA
"85239173695","Target","Nut & Seed Butters",NA,"16 oz/1 lbs/454 g",594,"2 Tbsp",9.38,9.4,203,18.75,NA,NA
"99482494308","Whole Foods","Nut & Seed Butters",NA,"12.3 OZ/350 g",541,"2 Tbsp",51.35,5.4,54,8.11,NA,NA
"21130204526","Safeway","Pre-Packaged Fruit & Vegetables",NA,"9.5 OZ/269.3 g",64,"1.5 cups",9.09,1.8,409,2.73,NA,NA
"21130982776","Safeway","Pre-Packaged Fruit & Vegetables",NA,"10 lbs/4.53 kg",38,"1 carrot 7"""""""" long 1 1/4"""""""" diameter",6.41,2.6,77,1.28,NA,NA
"21130119677","Safeway","Breads & Buns",NA,"16 oz/1 lbs/454 g",214,"1 slice",3.57,7.1,0,10.71,NA,NA
"11110906939","Kroger","Milk",NA,"1 GALLON/3.78 L",38,"8 OZA",4.58,0,40,3.33,NA,NA
"99482414047","Whole Foods","Breads & Buns",NA,"6 OZ/170 g",433,"8 pieces",3.33,0,933,10,NA,NA
"21130183555","Safeway","Breads & Buns",NA,"24 oz/680 g",279,"1 slice",9.3,2.3,558,6.98,NA,NA
"21130142286","Safeway","Breads & Buns",NA,"10.4 oz/295 g",257,"1 Bun",1.35,2.7,486,8.11,NA,NA
"21130070992","Safeway","Milk",NA,"1 GAL/3.78 L",88,"1 cup",13.33,0,83,3.75,NA,NA
"21130071906","Safeway","Milk",NA,"64 fl oz/0.5 GAL/1.89 L",54,"1 cup",5,0,56,3.75,NA,NA
"21130071708","Safeway","Milk",NA,"64 fl oz/0.5 GAL/1.89 L",46,"1 cup",5,0,58,3.75,NA,NA
"21130070985","Safeway","Milk",NA,"64 fl oz/0.5 GAL/1.89 L",92,"1 cup",13.33,0,83,3.75,NA,NA
"21130079025","Safeway","Yogurt","Vanilla light nonfat yogurt","6 oz/170 g",59,"1 container",8.82,0,41,3.53,NA,NA
"21130078868","Safeway","Yogurt","Blueberry light nonfat yogurt","6 oz/170 g",53,"1 container",7.06,0,41,3.53,NA,NA
"21130078851","Safeway","Yogurt","Black cherry light nonfat yogurt","6 oz/170 g",53,"1 container",7.65,0,41,3.53,NA,NA
"21130078653","Safeway","Yogurt","Strawberry banana flavored lowfat yogurt, strawberry banana","6 oz/170 g",82,"1 container",11.18,0,47,3.53,NA,NA
"21130078639","Safeway","Yogurt","Lowfat Yogurt","6 oz/170 g",82,"1 container",11.18,0,47,3.53,NA,NA
"21130078622","Safeway","Yogurt","Lowfat Yogurt","6 oz/170 g",88,"1 container",11.76,0,50,3.53,NA,NA
"21130078615","Safeway","Yogurt","Peach Flavored Lowfat Yogurt","6 oz/170 g",82,"1 container",11.18,0,50,3.53,NA,NA
"21130078608","Safeway","Yogurt","Strawberry lowfat yogurt","6 oz/170 g",82,"1 container",11.18,0,47,3.53,NA,NA
"21130132461","Safeway","Yogurt","Dairy farms plain lowfat yogurt","32 oz/2 lbs/907 g",59,"2/3 cup",7.06,0,65,4.71,NA,NA
"21130176267","Safeway","Pre-Packaged Fruit & Vegetables",NA,"12 oz/340 g",100,"2 potatoes | about",6.36,2.7,218,1.82,NA,NA
"21130176243","Safeway","Pre-Packaged Fruit & Vegetables",NA,"16 oz/1 lbs/454 g",64,"0.25 package | About",0.91,1.8,164,1.82,NA,NA
"21130176236","Safeway","Pre-Packaged Fruit & Vegetables",NA,"16 oz/1 lbs/454 g",73,"0.25 package | About",2.73,1.8,309,2.73,NA,NA
"21130337606","Safeway","Pre-Packaged Fruit & Vegetables",NA,"5 oz/142 g",28,"1 package",0.7,2.8,92,2.82,NA,NA
"21130184613","Safeway","Breads & Buns",NA,"24 OZ/680 g",231,"1 slice",0,0,577,11.54,NA,NA
"21130132454","Safeway","Yogurt","Strawberry blended yogurt, strawberry","32 oz/2 lbs/907 g",100,"6 ONZ",11.76,0,62,3.53,NA,NA
"21130119776","Safeway","Breads & Buns",NA,"24 oz/680 g",256,"1 slice",6.98,4.7,419,9.3,NA,NA
"21130119769","Safeway","Breads & Buns",NA,"24 oz/680 g",279,"1 slice",9.3,2.3,349,9.3,NA,NA
"85239281369","Target","Cereal","Strawberry shortcake granola","11 oz/312 g",441,"3/4 cup",23.73,6.8,178,8.47,NA,NA
"85239306970","Target","Breads & Buns",NA,"20 oz/567 g",231,"1 slice",3.85,7.7,423,11.54,NA,NA
"85239281338","Target","Cereal","Coconut Caramel Granola","11 oz/312 g",442,"3/4 cup",25,5.8,269,7.69,NA,NA
"85239281352","Target","Cereal","Maple Almond Butter Granola","10 oz/283 g",468,"3/4 cup",19.35,6.5,306,9.68,NA,NA
"85239167267","Target","Cereal",NA,"12 oz/340 g",446,"3/4 cup",28.57,5.4,304,7.14,NA,NA
"11110084422","Kroger","Breads & Buns",NA,"12 OZ/340 G",321,"1 roll",7.14,3.6,500,7.14,NA,NA
"11110092533","Kroger","Cereal","ORIGINAL GRANOLA","16 oz/1 lbs/453 g",533,"1/3 cup",13.33,6.7,333,16.67,NA,NA
"85239165003","Target","Snack, Energy & Granola Bars",NA,"8 OZ/225 g",444,"1 bar",37.78,6.7,133,8.89,NA,NA
"11110084958","Kroger","Breads & Buns",NA,"24 oz/680 g",289,"1 slice",8.89,4.4,556,11.11,NA,NA
"99482452940","Whole Foods","Cereal","Organic Morning O's Honey Nut","12.2 OZ/346 g",390,"11/3 cup",26.83,7.3,341,9.76,NA,NA
"21130114320","Safeway","Breads & Buns",NA,"9 OZ/255 g",232,"2 ONZ",1.79,0,554,8.93,NA,NA
"21130282586","Safeway","Cereal","Old-Fashioned Oats","18 oz/510 g",375,"1/2 cup",0,10,0,12.5,NA,NA
"21130130191","Safeway","Breads & Buns",NA,"22.5 oz/638 g",267,"1 Slice",6.67,3.3,400,10,NA,NA
"21130281213","Safeway","Cereal","Old-Fashioned Oats","42 oz/1.19 kg",375,"1/2 cup",0,10,0,12.5,NA,NA
"21130282500","Safeway","Cereal","Maple & Brown Sugar Instant Oatmeal","15.1 oz/430 g",372,"1 packet",27.91,7,605,9.3,NA,NA
"21130282517","Safeway","Cereal","Instant oatmeal Apples & Cinnamon","12.35 oz/350 g",371,"1 packet",34.29,8.6,486,8.57,NA,NA
"21130282562","Safeway","Cereal","Instant Oatmeal Cereal, Original","11.8 oz/336 g",393,"1 packet",0,10.7,268,14.29,NA,NA
"21130281114","Safeway","Cereal","Signature select quick oats whole grain oat cereal","18 oz/510 g",375,"1/2 cup",0,10,0,12.5,NA,NA
"85239284445","Target","Yogurt",NA,"32 oz/907 g",76,"3/4 cup",8.82,0,29,8.82,NA,NA
"21130175154","Safeway","Breads & Buns",NA,"20 oz/570 g",274,"1 bagel",3.16,2.1,358,9.47,NA,NA
"21130175130","Safeway","Breads & Buns",NA,"20 oz/570 g",274,"1 bagel",9.47,2.1,368,9.47,NA,NA
"21130175147","Safeway","Breads & Buns",NA,"20 oz/570 g",274,"1 bagel",3.16,2.1,368,9.47,NA,NA
"21130132447","Safeway","Yogurt","Vanilla flavored yogurt made with whole milk","32 oz/2 lbs/907 g",88,"2/3 cup",10,0,47,3.53,NA,NA
"21130079636","Safeway","Yogurt","Lowfat Yogurt","6 oz/170 g",88,"1 container",12.94,0,56,3.53,NA,NA
"21130079643","Safeway","Yogurt","Plain Whole Milk Yogurt","32 oz/2 lbs/907 g",88,"6 ONZ",5.88,0,74,4.12,NA,NA
"21130077403","Safeway","Yogurt","Vanilla flavored lowfat yogurt, vanilla","32 oz/2 lbs/907 g",100,"6 ONZ",15.88,0,62,2.94,NA,NA
"21130340095","Safeway","Canned & Bottled Beans",NA,"29 oz/822 g",92,"1/2 cup",0.77,3.8,223,6.15,NA,NA
"21130340149","Safeway","Canned & Bottled Beans",NA,"15 oz/425 g",85,"1/2 cup",0.77,6.2,73,6.15,NA,NA
"21130340118","Safeway","Canned & Bottled Beans",NA,"29 oz/822 g",92,"1/2 cup",0.77,3.8,300,5.38,NA,NA
"21130341030","Safeway","Canned & Bottled Beans",NA,"15 oz/425 g",85,"1/2 cup",0.77,3.8,246,5.38,NA,NA
"21130341009","Safeway","Canned & Bottled Beans",NA,"15 oz/425 g",85,"1/2 cup",2.31,6.2,238,5.38,NA,NA
"21130340163","Safeway","Canned & Bottled Beans",NA,"15 oz/425 g",85,"1/2 cup",0.77,3.8,100,5.38,NA,NA
"21130341047","Safeway","Canned & Bottled Beans",NA,"15 oz/425 g",77,"1/2 cup",1.54,2.3,269,5.38,NA,NA
"21130141425","Safeway","Nut & Seed Butters",NA,"16 oz/1 lbs/454 g",594,"2 Tbsp",6.25,9.4,156,25,NA,NA
"21130466627","Safeway","Nut & Seed Butters",NA,"64 oz/4 lbs/1.81 kg",562,"2 Tbsp",12.5,6.2,438,21.88,NA,NA
"21130079681","Safeway","Yogurt","Orange Crème Lowfat Yogurt","6 oz/170 g",94,"1 container",14.71,0,62,3.53,NA,NA
"21130079698","Safeway","Yogurt","Lowfat yogurt","6 oz/170 g",94,"1 container",15.88,0,59,3.53,NA,NA
"21130204403","Safeway","Pre-Packaged Fruit & Vegetables",NA,"20 oz/567 g",41,"1 1/3 cup",3.53,2.4,0,2.35,NA,NA
